,lon,lat,locality,year,month,kingdom,class,family,genus,species,new,state,country
17911,-1.6067,55.4952,Embleton,1987,5.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus,"55.4952,-1.6067",England,United Kingdom
17912,-3.8501,50.306,Aveton Gifford,1987,5.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis,"50.306,-3.8501",England,United Kingdom
17913,-1.6067,55.4952,Embleton,1987,5.0,Chromista,Phaeophyceae,Alariaceae,Alaria,Alaria esculenta,"55.4952,-1.6067",England,United Kingdom
17914,-1.619,55.5258,High Newton by the Sea,1987,5.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus,"55.5258,-1.619",England,United Kingdom
17915,-3.5857,50.38,Dittisham,1987,5.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus,"50.38,-3.5857",England,United Kingdom
17917,-1.6096,55.5195,High Newton by the Sea,1987,5.0,Chromista,Phaeophyceae,Himanthaliaceae,Himanthalia,Himanthalia elongata,"55.5195,-1.6096",England,United Kingdom
17920,-1.619,55.5258,High Newton by the Sea,1987,5.0,Chromista,Phaeophyceae,Alariaceae,Alaria,Alaria esculenta,"55.5258,-1.619",England,United Kingdom
17921,-1.619,55.5258,High Newton by the Sea,1987,5.0,Chromista,Phaeophyceae,Laminariaceae,Laminaria,Laminaria digitata,"55.5258,-1.619",England,United Kingdom
17925,-3.6331,50.4072,Stoke Gabriel,1987,5.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus,"50.4072,-3.6331",England,United Kingdom
17927,-3.6071,50.3896,Dittisham,1987,5.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis,"50.3896,-3.6071",England,United Kingdom
17928,-1.6096,55.5195,High Newton by the Sea,1987,5.0,Chromista,Phaeophyceae,Sargassaceae,Halidrys,Halidrys siliquosa,"55.5195,-1.6096",England,United Kingdom
17936,10.0,57.0,Gistrup,1988,1.0,Chromista,Phaeophyceae,Sargassaceae,Halidrys,Halidrys siliquosa,"57.0,10.0",Region Nordjylland,Danmark
17938,10.0,57.0,Gistrup,1988,1.0,Plantae,Florideophyceae,Palmariaceae,Palmaria,Palmaria palmata,"57.0,10.0",Region Nordjylland,Danmark
17967,10.28,56.22,Egå,1988,2.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca,"56.22,10.28",Region Midtjylland,Danmark
17968,-106.4114,23.1908,Isla de la Piedra (Stone Island),1988,2.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca,"23.1908,-106.4114",Sinaloa,México
17969,-2.2,43.31,Getaria,1988,2.0,Chromista,Phaeophyceae,Sargassaceae,Bifurcaria,Bifurcaria bifurcata,"43.31,-2.2",Euskadi,España
17971,-2.2,43.31,Getaria,1988,2.0,Chromista,Phaeophyceae,Sargassaceae,Halidrys,Halidrys siliquosa,"43.31,-2.2",Euskadi,España
17972,-2.2,43.31,Getaria,1988,2.0,Chromista,Phaeophyceae,Sargassaceae,Halidrys,Halidrys siliquosa,"43.31,-2.2",Euskadi,España
17976,-70.7589,42.9871,Rye Beach Village District,1988,2.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum,"42.9871,-70.7589",New Hampshire,United States
17977,-70.7589,42.9871,Rye Beach Village District,1988,2.0,Plantae,Florideophyceae,Palmariaceae,Palmaria,Palmaria palmata,"42.9871,-70.7589",New Hampshire,United States
17978,-70.7589,42.9871,Rye Beach Village District,1988,2.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus,"42.9871,-70.7589",New Hampshire,United States
17979,-70.8101,42.9069,Hampton Beach,1988,2.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum,"42.9069,-70.8101",New Hampshire,United States
18002,-4.0639,51.2152,Berrynarbor,1988,3.0,Chromista,Phaeophyceae,Laminariaceae,Laminaria,Laminaria digitata,"51.2152,-4.0639",England,United Kingdom
18004,-4.0639,51.2152,Berrynarbor,1988,3.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis,"51.2152,-4.0639",England,United Kingdom
18005,-4.0639,51.2152,Berrynarbor,1988,3.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus,"51.2152,-4.0639",England,United Kingdom
18007,-4.0639,51.2152,Berrynarbor,1988,3.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus,"51.2152,-4.0639",England,United Kingdom
18008,-4.0639,51.2152,Berrynarbor,1988,3.0,Chromista,Phaeophyceae,Laminariaceae,Laminaria,Laminaria digitata,"51.2152,-4.0639",England,United Kingdom
18010,-4.0639,51.2152,Berrynarbor,1988,3.0,Chromista,Phaeophyceae,Laminariaceae,Laminaria,Laminaria hyperborea,"51.2152,-4.0639",England,United Kingdom
18011,-4.0639,51.2152,Berrynarbor,1988,3.0,Chromista,Phaeophyceae,Fucaceae,Pelvetia,Pelvetia canaliculata,"51.2152,-4.0639",England,United Kingdom
18012,-4.0639,51.2152,Berrynarbor,1988,3.0,Plantae,Florideophyceae,Palmariaceae,Palmaria,Palmaria palmata,"51.2152,-4.0639",England,United Kingdom
18013,-4.0639,51.2152,Berrynarbor,1988,3.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus,"51.2152,-4.0639",England,United Kingdom
18037,-63.0112,46.0584,Point Prim,1988,4.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus,"46.0584,-63.0112",Prince Edward Island,Canada
18038,-63.0112,46.0584,Point Prim,1988,4.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus,"46.0584,-63.0112",Prince Edward Island,Canada
18047,-1.8052,55.6691,Holy Island,1988,4.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis,"55.6691,-1.8052",England,United Kingdom
18048,-1.8052,55.6691,Holy Island,1988,4.0,Chromista,Phaeophyceae,Fucaceae,Pelvetia,Pelvetia canaliculata,"55.6691,-1.8052",England,United Kingdom
18050,-5.4347,56.4546,Dunbeg,1988,4.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus,"56.4546,-5.4347",Scotland,United Kingdom
18051,-1.8052,55.6691,Holy Island,1988,4.0,Plantae,Florideophyceae,Palmariaceae,Palmaria,Palmaria palmata,"55.6691,-1.8052",England,United Kingdom
18052,-1.8052,55.6691,Holy Island,1988,4.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus,"55.6691,-1.8052",England,United Kingdom
18054,-1.8052,55.6691,Holy Island,1988,4.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum,"55.6691,-1.8052",England,United Kingdom
18056,-4.2067,51.6857,Pwll,1988,4.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus,"51.6857,-4.2067",Cymru / Wales,United Kingdom
18058,-1.8052,55.6691,Holy Island,1988,4.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum,"55.6691,-1.8052",England,United Kingdom
18065,-1.8052,55.6691,Holy Island,1988,4.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus,"55.6691,-1.8052",England,United Kingdom
18066,-1.7989,55.6682,Holy Island,1988,4.0,Chromista,Phaeophyceae,Sargassaceae,Halidrys,Halidrys siliquosa,"55.6682,-1.7989",England,United Kingdom
18068,-5.4347,56.4546,Dunbeg,1988,4.0,Chromista,Phaeophyceae,Fucaceae,Pelvetia,Pelvetia canaliculata,"56.4546,-5.4347",Scotland,United Kingdom
18072,-5.4347,56.4546,Dunbeg,1988,4.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus,"56.4546,-5.4347",Scotland,United Kingdom
18073,-1.8052,55.6691,Holy Island,1988,4.0,Chromista,Phaeophyceae,Sargassaceae,Halidrys,Halidrys siliquosa,"55.6691,-1.8052",England,United Kingdom
18075,-5.7709,56.5374,Lochaline,1988,4.0,Chromista,Phaeophyceae,Laminariaceae,Laminaria,Laminaria hyperborea,"56.5374,-5.7709",Scotland,United Kingdom
18076,-1.8052,55.6691,Holy Island,1988,4.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus,"55.6691,-1.8052",England,United Kingdom
18077,-4.2067,51.6857,Pwll,1988,4.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum,"51.6857,-4.2067",Cymru / Wales,United Kingdom
18078,-4.2067,51.6857,Pwll,1988,4.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus,"51.6857,-4.2067",Cymru / Wales,United Kingdom
18079,-1.8052,55.6691,Holy Island,1988,4.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus,"55.6691,-1.8052",England,United Kingdom
18080,-1.8052,55.6691,Holy Island,1988,4.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum,"55.6691,-1.8052",England,United Kingdom
18081,-1.7989,55.6682,Holy Island,1988,4.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus,"55.6682,-1.7989",England,United Kingdom
18082,-4.2067,51.6857,Pwll,1988,4.0,Chromista,Phaeophyceae,Fucaceae,Pelvetia,Pelvetia canaliculata,"51.6857,-4.2067",Cymru / Wales,United Kingdom
18083,-1.7989,55.6682,Holy Island,1988,4.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus,"55.6682,-1.7989",England,United Kingdom
18084,-5.7709,56.5374,Lochaline,1988,4.0,Chromista,Phaeophyceae,Sargassaceae,Halidrys,Halidrys siliquosa,"56.5374,-5.7709",Scotland,United Kingdom
18086,-1.8052,55.6691,Holy Island,1988,4.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis,"55.6691,-1.8052",England,United Kingdom
18087,-1.7989,55.6682,Holy Island,1988,4.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus,"55.6682,-1.7989",England,United Kingdom
18089,-1.8052,55.6691,Holy Island,1988,4.0,Chromista,Phaeophyceae,Fucaceae,Pelvetia,Pelvetia canaliculata,"55.6691,-1.8052",England,United Kingdom
18090,-1.7989,55.6682,Holy Island,1988,4.0,Chromista,Phaeophyceae,Fucaceae,Pelvetia,Pelvetia canaliculata,"55.6682,-1.7989",England,United Kingdom
18091,-5.7709,56.5374,Lochaline,1988,4.0,Chromista,Phaeophyceae,Laminariaceae,Laminaria,Laminaria hyperborea,"56.5374,-5.7709",Scotland,United Kingdom
18096,-1.8052,55.6691,Holy Island,1988,4.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum,"55.6691,-1.8052",England,United Kingdom
18097,-1.7989,55.6682,Holy Island,1988,4.0,Chromista,Phaeophyceae,Laminariaceae,Laminaria,Laminaria digitata,"55.6682,-1.7989",England,United Kingdom
18099,-1.7989,55.6682,Holy Island,1988,4.0,Chromista,Phaeophyceae,Laminariaceae,Laminaria,Laminaria hyperborea,"55.6682,-1.7989",England,United Kingdom
18100,-1.8052,55.6691,Holy Island,1988,4.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus,"55.6691,-1.8052",England,United Kingdom
18101,-4.2067,51.6857,Pwll,1988,4.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis,"51.6857,-4.2067",Cymru / Wales,United Kingdom
18104,-1.7989,55.6682,Holy Island,1988,4.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus,"55.6682,-1.7989",England,United Kingdom
18106,-1.7989,55.6682,Holy Island,1988,4.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus,"55.6682,-1.7989",England,United Kingdom
18107,-1.8052,55.6691,Holy Island,1988,4.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus,"55.6691,-1.8052",England,United Kingdom
18109,-5.4347,56.4546,Dunbeg,1988,4.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum,"56.4546,-5.4347",Scotland,United Kingdom
18111,-1.8052,55.6691,Holy Island,1988,4.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus,"55.6691,-1.8052",England,United Kingdom
18112,-5.4362,56.4537,Dunbeg,1988,4.0,Chromista,Phaeophyceae,Fucaceae,Pelvetia,Pelvetia canaliculata,"56.4537,-5.4362",Scotland,United Kingdom
18113,-1.7989,55.6682,Holy Island,1988,4.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum,"55.6682,-1.7989",England,United Kingdom
18114,-1.8052,55.6691,Holy Island,1988,4.0,Chromista,Phaeophyceae,Sargassaceae,Halidrys,Halidrys siliquosa,"55.6691,-1.8052",England,United Kingdom
18117,-1.8052,55.6691,Holy Island,1988,4.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus,"55.6691,-1.8052",England,United Kingdom
18119,-5.4347,56.4546,Dunbeg,1988,4.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis,"56.4546,-5.4347",Scotland,United Kingdom
18121,-1.8052,55.6691,Holy Island,1988,4.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus,"55.6691,-1.8052",England,United Kingdom
18122,-1.7989,55.6682,Holy Island,1988,4.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis,"55.6682,-1.7989",England,United Kingdom
18125,-1.7989,55.6682,Holy Island,1988,4.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus,"55.6682,-1.7989",England,United Kingdom
18128,-2.5,43.25,Markina-Xemein,1988,4.0,Chromista,Phaeophyceae,Sargassaceae,Halidrys,Halidrys siliquosa,"43.25,-2.5",Euskadi,España
18136,-158.117,21.5833,Haleiwa,1988,5.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca,"21.5833,-158.117",Hawaii,United States
18150,10.0,57.0,Gistrup,1988,5.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus,"57.0,10.0",Region Nordjylland,Danmark
18154,10.0,57.0,Gistrup,1988,5.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis,"57.0,10.0",Region Nordjylland,Danmark
18157,12.45,55.3,Store Heddinge,1988,5.0,Plantae,Florideophyceae,Palmariaceae,Palmaria,Palmaria palmata,"55.3,12.45",Region Sjælland,Danmark
18188,12.45,55.3,Store Heddinge,1988,5.0,Plantae,Florideophyceae,Palmariaceae,Palmaria,Palmaria palmata,"55.3,12.45",Region Sjælland,Danmark
18195,12.45,55.3,Store Heddinge,1988,5.0,Plantae,Florideophyceae,Palmariaceae,Palmaria,Palmaria palmata,"55.3,12.45",Region Sjælland,Danmark
18199,-4.1378,51.0799,Fremington,1988,5.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum,"51.0799,-4.1378",England,United Kingdom
18202,-4.1829,51.0683,Instow,1988,5.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca,"51.0683,-4.1829",England,United Kingdom
18203,-4.1829,51.0683,Instow,1988,5.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus,"51.0683,-4.1829",England,United Kingdom
18204,-4.1378,51.0799,Fremington,1988,5.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus,"51.0799,-4.1378",England,United Kingdom
18206,-4.2456,51.1246,Croyde,1988,5.0,Chromista,Phaeophyceae,Laminariaceae,Laminaria,Laminaria digitata,"51.1246,-4.2456",England,United Kingdom
18209,-4.1829,51.0683,Instow,1988,5.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus,"51.0683,-4.1829",England,United Kingdom
18210,-4.1829,51.0683,Instow,1988,5.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus,"51.0683,-4.1829",England,United Kingdom
18216,-4.2458,51.041,Westward Ho!,1988,5.0,Chromista,Phaeophyceae,Laminariaceae,Laminaria,Laminaria digitata,"51.041,-4.2458",England,United Kingdom
18219,-4.1227,51.0946,Heanton Punchardon,1988,5.0,Chromista,Phaeophyceae,Fucaceae,Pelvetia,Pelvetia canaliculata,"51.0946,-4.1227",England,United Kingdom
18225,-4.1829,51.0683,Instow,1988,5.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis,"51.0683,-4.1829",England,United Kingdom
18237,10.27,56.03,Norsminde,1989,1.0,Plantae,Ulvophyceae,Ulvaceae,Ulva,Ulva lactuca,"56.03,10.27",Region Midtjylland,Danmark
18238,1.1585,51.7886,Tendring,1989,1.0,Chromista,Phaeophyceae,Laminariaceae,Laminaria,Laminaria digitata,"51.7886,1.1585",England,United Kingdom
18239,1.1585,51.7886,Tendring,1989,1.0,Chromista,Phaeophyceae,Laminariaceae,Laminaria,Laminaria digitata,"51.7886,1.1585",England,United Kingdom
18240,1.1585,51.7886,Tendring,1989,1.0,Chromista,Phaeophyceae,Laminariaceae,Laminaria,Laminaria digitata,"51.7886,1.1585",England,United Kingdom
18268,-70.9023,42.4195,Nahant,1989,2.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis,"42.4195,-70.9023",Massachusetts,United States
18274,-2.59,43.38,Ea,1989,3.0,Chromista,Phaeophyceae,Fucaceae,Pelvetia,Pelvetia canaliculata,"43.38,-2.59",Euskadi,España
18275,-2.59,43.38,Ea,1989,3.0,Chromista,Phaeophyceae,Sargassaceae,Sargassum,Sargassum muticum,"43.38,-2.59",Euskadi,España
18277,10.0,57.0,Gistrup,1989,3.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum,"57.0,10.0",Region Nordjylland,Danmark
18278,10.0,57.0,Gistrup,1989,3.0,Chromista,Phaeophyceae,Fucaceae,Ascophyllum,Ascophyllum nodosum,"57.0,10.0",Region Nordjylland,Danmark
18303,-4.0525,50.3098,Newton Ferrers,1989,3.0,Chromista,Phaeophyceae,Fucaceae,Pelvetia,Pelvetia canaliculata,"50.3098,-4.0525",England,United Kingdom
18305,-1.2198,50.7407,Fishbourne,1989,3.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus,"50.7407,-1.2198",England,United Kingdom
18307,-1.2198,50.7407,Fishbourne,1989,3.0,Chromista,Phaeophyceae,Sargassaceae,Sargassum,Sargassum muticum,"50.7407,-1.2198",England,United Kingdom
18310,-4.0525,50.3098,Newton Ferrers,1989,3.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis,"50.3098,-4.0525",England,United Kingdom
18320,11.37,55.97,Havnebyen,1989,4.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus,"55.97,11.37",Region Sjælland,Danmark
18323,10.65,55.45,Kerteminde,1989,4.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus serratus,"55.45,10.65",Region Syddanmark,Danmark
18327,10.5,56.27,Rønde,1989,4.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus spiralis,"56.27,10.5",Region Midtjylland,Danmark
18337,10.58,55.62,Korshavn,1989,4.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus,"55.62,10.58",Region Syddanmark,Danmark
18338,10.62,55.62,Korshavn,1989,4.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus,"55.62,10.62",Region Syddanmark,Danmark
18339,10.62,55.62,Korshavn,1989,4.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus,"55.62,10.62",Region Syddanmark,Danmark
18340,10.62,55.62,Korshavn,1989,4.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus,"55.62,10.62",Region Syddanmark,Danmark
18341,10.6,55.62,Korshavn,1989,4.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus,"55.62,10.6",Region Syddanmark,Danmark
18342,10.6,55.62,Korshavn,1989,4.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus,"55.62,10.6",Region Syddanmark,Danmark
18343,10.57,55.52,Lodshuse,1989,4.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus,"55.52,10.57",Region Syddanmark,Danmark
18345,10.65,55.45,Kerteminde,1989,4.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus,"55.45,10.65",Region Syddanmark,Danmark
18346,10.65,55.45,Kerteminde,1989,4.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus,"55.45,10.65",Region Syddanmark,Danmark
18347,10.67,55.45,Kerteminde,1989,4.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus,"55.45,10.67",Region Syddanmark,Danmark
18348,10.67,55.45,Kerteminde,1989,4.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus,"55.45,10.67",Region Syddanmark,Danmark
18349,10.67,55.45,Kerteminde,1989,4.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus,"55.45,10.67",Region Syddanmark,Danmark
18355,10.65,55.03,Troense,1989,4.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus,"55.03,10.65",Region Syddanmark,Danmark
18356,10.0,55.0,Fynshav,1989,4.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus,"55.0,10.0",Region Syddanmark,Danmark
18357,10.0,55.0,Fynshav,1989,4.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus,"55.0,10.0",Region Syddanmark,Danmark
18358,10.0,55.0,Fynshav,1989,4.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus,"55.0,10.0",Region Syddanmark,Danmark
18360,10.0,55.0,Fynshav,1989,4.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus,"55.0,10.0",Region Syddanmark,Danmark
18361,10.0,55.0,Fynshav,1989,4.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus,"55.0,10.0",Region Syddanmark,Danmark
18362,10.0,55.0,Fynshav,1989,4.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus,"55.0,10.0",Region Syddanmark,Danmark
18363,10.0,55.0,Fynshav,1989,4.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus,"55.0,10.0",Region Syddanmark,Danmark
18364,10.0,55.0,Fynshav,1989,4.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus,"55.0,10.0",Region Syddanmark,Danmark
18365,10.0,55.0,Fynshav,1989,4.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus,"55.0,10.0",Region Syddanmark,Danmark
18366,10.0,55.0,Fynshav,1989,4.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus,"55.0,10.0",Region Syddanmark,Danmark
18367,10.0,55.0,Fynshav,1989,4.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus,"55.0,10.0",Region Syddanmark,Danmark
18368,10.0,55.0,Fynshav,1989,4.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus,"55.0,10.0",Region Syddanmark,Danmark
18369,10.0,55.0,Fynshav,1989,4.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus,"55.0,10.0",Region Syddanmark,Danmark
18370,10.0,55.0,Fynshav,1989,4.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus,"55.0,10.0",Region Syddanmark,Danmark
18371,10.0,55.0,Fynshav,1989,4.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus,"55.0,10.0",Region Syddanmark,Danmark
18372,10.0,55.0,Fynshav,1989,4.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus,"55.0,10.0",Region Syddanmark,Danmark
18373,10.0,55.0,Fynshav,1989,4.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus,"55.0,10.0",Region Syddanmark,Danmark
18374,10.0,55.0,Fynshav,1989,4.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus,"55.0,10.0",Region Syddanmark,Danmark
18375,10.0,55.0,Fynshav,1989,4.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus,"55.0,10.0",Region Syddanmark,Danmark
18376,10.0,55.0,Fynshav,1989,4.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus,"55.0,10.0",Region Syddanmark,Danmark
18379,10.0,54.0,Boostedt,1989,4.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus,"54.0,10.0",Schleswig-Holstein,Deutschland
18380,10.0,55.0,Fynshav,1989,4.0,Chromista,Phaeophyceae,Fucaceae,Fucus,Fucus vesiculosus,"55.0,10.0",Region Syddanmark,Danmark
18381,11.37,55.97,Havnebyen,1989,4.0,Chromista,Phaeophyceae,Sargassaceae,Halidrys,Halidrys siliquosa,"55.97,11.37",Region Sjælland,Danmark
18382,10.65,55.45,Kerteminde,1989,4.0,Chromista,Phaeophyceae,Sargassaceae,Halidrys,Halidrys siliquosa,"55.45,10.65",Region Syddanmark,Danmark
18384,10.0,55.0,Fynshav,1989,4.0,Chromista,Phaeophyceae,Sargassaceae,Halidrys,Halidrys siliquosa,"55.0,10.0",Region Syddanmark,Danmark
18390,11.37,55.97,Havnebyen,1989,4.0,Plantae,Florideophyceae,Palmariaceae,Palmaria,Palmaria palmata,"55.97,11.37",Region Sjælland,Danmark
18391,10.67,55.45,Kerteminde,1989,4.0,Plantae,Florideophyceae,Palmariaceae,Palmaria,Palmaria palmata,"55.45,10.67",Region Syddanmark,Danmark
18392,10.0,55.0,Fynshav,1989,4.0,Plantae,Florideophyceae,Palmariaceae,Palmaria,Palmaria palmata,"55.0,10.0",Region Syddanmark,Danmark
18394,10.0,55.0,Fynshav,1989,4.0,Plantae,Florideophyceae,Palmariaceae,Palmaria,Palmaria palmata,"55.0,10.0",Region Syddanmark,Danmark
18395,9.88,57.53,Hirtshals,1989,4.0,Chromista,Phaeophyceae,Sargassaceae,Sargassum,Sargassum muticum,"57.53,9.88",Region Nordjylland,Danmark
